0.263741339,0.265734266,0.265734266
0.326096998,0.326398601,0.326398601
0.187297921,0.182692308,0.182692308
0.098152425,0.10034965,0.10034965
0.058891455,0.059615385,0.059615385
0.033718245,0.033741259,0.033741259
0.016397229,0.016258741,0.016258741
0.007621247,0.008041958,0.008041958
0.005542725,0.00472028,0.00472028
0.002540416,0.002447552,0.002447552
