0.257466063,0.258461538,0.258461538
0.341402715,0.336239316,0.336239316
0.18280543,0.184615385,0.184615385
0.097058824,0.098461538,0.098461538
0.06040724,0.060512821,0.060512821
0.028733032,0.02974359,0.02974359
0.01719457,0.017094017,0.017094017
0.008371041,0.007863248,0.007863248
0.00361991,0.003760684,0.003760684
0.002941176,0.003247863,0.003247863
