0.263557484,0.26272578,0.26272578
0.326247289,0.32364532,0.32364532
0.191106291,0.190147783,0.190147783
0.098915401,0.103119869,0.103119869
0.055314534,0.055336617,0.055336617
0.035791757,0.034318555,0.034318555
0.013882863,0.015599343,0.015599343
0.009110629,0.008866995,0.008866995
0.004338395,0.003940887,0.003940887
0.001735358,0.002298851,0.002298851
